Date,AAPL,AMAT,AMD,AMZN,ASML,AVGO,COST,CSCO,GOOG,GOOGL,INTC,LRCX,META,MSFT,MU,NFLX,NVDA,TSLA,WMT
2015-01-21,0.0076054568879880225,0.02878235439211291,0.08961217389495339,0.0266255183222718,0.026427336386353275,0.004851401778159746,-0.0017238986613217317,-0.00822748024517653,0.021738762785825497,0.020285612621277718,0.010748679358355719,0.019427861892915066,0.006536753845869099,-0.010183197178405582,0.027262411679182336,0.15990079710080388,0.013888934160145442,0.023887916243012904,-0.0005769847226488429
2015-01-22,0.0256828171118955,0.012260109746000525,0.008130118203598047,0.04303046145131587,0.009430914498578276,-0.0017095060106385972,0.015192703893065311,0.023430483385526925,0.031073426474933507,0.031977863697962655,0.01171841012396507,0.010192703192043226,0.011788287269557286,0.026008964779128892,0.013033711627311916,0.04575115108523726,0.017094578550405977,0.025366093948943954,0.018978438445546086
2015-01-23,0.0051466797165779605,-0.020932235080100888,-0.008130118203598055,0.006648407611927956,-0.021512149489726375,0.01677853061606475,0.005506573391259864,-0.010227714620557044,0.010350606227712087,0.008617309448065493,-0.012541152715975137,-0.005456257566156624,0.002315682915181316,0.0010602189309147634,0.0019406261454736967,0.02083472060220774,0.0029010616661989223,-0.0016380356186696048,0.0023755285694331612
2015-01-26,0.0010618305040130907,0.0053773976565903055,0.06326213712205425,-0.008777508890486037,0.018906651461866666,-0.0023395368718979724,0.006035777833907812,-0.008543884648578089,-0.00881742263366266,-0.00969724087231189,-0.017714104573360912,0.009405910148874362,-0.004249027314534561,-0.003609874289708505,0.0022590830647491256,0.02058843780045937,-0.004354875151202626,0.025795883487268887,0.0013550750921242027
2015-01-27,-0.035641572526757336,-0.02802954698567422,0.03390160952948789,-0.009441849857626305,-0.009267601682465461,-0.018343956849952537,-0.013526032634082662,-0.03900670070905099,-0.031468242075404856,-0.029361923284166005,-0.04629414681891854,-0.012768978109408113,-0.022443585208211943,-0.09709829824368095,-0.04517010007086126,0.016897778683113596,-0.049202533852724134,-0.002763444831417415,-0.012488695322072394
2015-01-28,0.05499327940699114,-0.008094072132294633,-0.026267900967589467,-0.009301429174865683,-0.01602154595763034,0.0020017434486856622,-0.00976473499529001,-0.0033509953645368107,-0.0167800904199765,-0.016950561196535197,-0.012064207914507031,-0.005379327381076814,0.006051888492138863,-0.03506656252807028,-0.018723935626566865,-0.02612154437810706,-0.016435901296468387,-0.03261671754106088,-0.00814436703404704
2015-01-29,0.03065859855288545,0.010213173821323867,-0.007633708561898499,0.025566165189589755,0.014233274748961283,0.014466421247678935,0.007278895986245145,0.015176988177235375,0.0012930822440336827,0.0015600005893683837,0.012649077176267022,0.0018797654002078658,0.02282261503045616,0.0197121732079795,0.02074544173524356,0.0030239846856650724,0.024048139803630762,0.028822750890941436,0.010312436448752746
2015-01-30,-0.01474252770473579,-0.03358055264282091,-0.015444308209867775,0.12849514892877184,-0.020945441065923304,-0.0348629272724313,0.016571184904590145,-0.03172510572586667,0.0456653147120172,0.04629781988761395,-0.034799537512382545,-0.04389421324472727,-0.027160449204273487,-0.0390774842582538,-0.014920537113240193,-0.00451667191408626,-0.02976115162502571,-0.007827891211321799,-0.03173384872742251
2015-02-02,0.01246911827011532,0.0008754685451371518,0.038172628055106,0.027651261355507578,-0.008599450921963516,-0.0044815179421275175,0.020831917779532895,0.017293909956044892,-0.011364211341662392,-0.01000253440949001,0.01829463402570505,0.0028739580097272392,-0.012193726955602259,0.021547820023512507,-0.02876663308750016,-0.0016537508748668429,0.0216395373459585,0.03541650455001054,0.008553555497506608
2015-02-03,0.00016854579785618846,0.02548136775374787,0.03315217528704774,-0.002527378513748023,0.008118282079463737,0.007586383593408516,0.05172144733961309,0.01075085892246744,0.0014370822947752625,0.0020647254009692907,0.0014847473973331148,0.01257392696298586,0.005452699269265742,0.007722148065956804,0.01777380566427291,0.035304790655709246,0.0246676796020613,0.03457130456060133,0.005584634839487605
2015-02-04,0.007640016873757164,0.007223716343935766,0.032088284544585004,0.0032953190647652506,-0.01992945690885143,0.015384731200451203,0.014014935751592662,-0.015982520104522197,-0.012319492512651152,-0.013592772075762963,0.004175091087565452,-0.0024502473416238143,0.0030454668757833774,0.005753129961281394,0.002759674452139801,-0.018131596632273476,0.0024829872696039553,0.0008697468597585222,0.00532287793463673
2015-02-05,0.007112615831294351,0.014292015108580499,0.14962921128352177,0.024749489304619617,0.012296429981183708,0.013270899623739552,-0.012199795270971779,0.021131542528526056,0.009177944338690056,0.007064877696306916,0.010068363223324682,0.007589689414480808,-0.00026417234440026576,0.014473578444892452,0.01572128223139517,0.00044563307108728923,0.016236583095877038,0.01110267180298662,0.0072443729047515955
2015-02-06,-0.008456479674304334,0.01161843018806435,-0.08838556202286586,0.0010425830406616764,-0.022660290366938677,-0.013842878893145429,-0.0026190823614585987,-0.0007340238507780201,0.006461456164902788,0.0076148916718981035,-0.019036641409751916,0.0014084445515680593,-0.015192329139060852,-0.0009425434060522978,-0.019863519805744755,-0.010187386345955321,-0.004401857252880576,-0.016562460365371068,0.0005726739449071512
2015-02-09,0.006620228717035971,-0.030578504023821233,0.003294892790826155,-0.00998884955846854,-0.02146084889954073,-0.024158276200174043,-0.007831868370235145,-0.004414998573225861,-0.005987665397692736,-0.008653446370910122,-0.011173544623093421,-0.005904054855636817,-0.0004029751642344391,-0.001179535817077207,-0.01956055424958976,-0.002907385424382872,-0.0009807123215555635,0.0005518871416418817,-0.016393789032342537
2015-02-10,0.01902929840543484,0.03222704436140199,0.0,0.006563030833522425,0.0343744298356999,0.04588039873749025,0.004598727607948623,0.01355072210882182,0.01711209628851774,0.02034767584551833,0.023113854783784114,0.03665260346302787,0.010024958061244234,0.005649462899592204,0.092259192787487,0.024259413304739064,0.027583922783003485,-0.005486790495772485,0.015935659915253916
2015-02-11,0.023168480273619875,-0.000824156149557969,0.009820036984304599,0.005720888815523967,0.012845314011462447,0.008372219173172407,-0.0027427817457315895,-0.02058133834788339,-0.0018081057516250306,-0.0040069069922074926,-0.004460962260910321,0.00024820899490728165,0.017403016423715098,-0.00517710058489767,-0.0022541169170353366,0.002068589566638297,-0.006704385177558509,-0.016267296304893594,-0.010942897219894178
2015-02-12,0.012572757358269817,-0.004958072515065402,0.016155425287520342,0.005396701104405952,0.005977316663305617,0.016173928581971017,0.0020323479843855625,0.08979234693212905,0.012902064441653786,0.014778935820465064,0.017140192406437264,0.0063074343126798636,-0.0036663251911779166,0.01661395170699785,0.029226871303471923,0.004036691845542833,0.06915253239770863,-0.047738135628800464,-0.005225463726908324
2015-02-13,0.0048907195144142455,0.003321645169655508,0.009569517971307478,0.012279459098634262,0.0042203615255473875,0.004093537025254721,-0.004476617889654222,-0.0010188672862631307,0.011136340053704313,0.009387752160555126,0.006715907596014933,0.013470774689673249,-0.006448745005058993,0.017939630365412053,-0.0028216491517125447,0.020307742121438738,0.00044884133978549147,0.004377269986898078,-0.0009322524032448659
2015-02-17,0.005884383794083604,0.00041460041332495965,-0.012779790653020116,-0.01690343200013241,-0.014558006485979292,0.006515619306290204,0.0029182501492038032,-0.004085790238724395,-0.01130207293707532,-0.011220933759224392,0.010998802242506317,-0.0036556283401410197,-0.0018499157520606019,0.00045907119491556017,0.014958085375181125,0.008247456489763477,0.0031323761115396426,0.0028422373753069544,0.0017469216284287884
2015-02-18,0.0069383717441093545,-0.0012437742803965573,-0.009693120245174902,-0.005502082900133491,0.00716078739786807,-0.007878692335641957,-0.0020346504859168474,0.006122396685480121,-0.005801159376161153,-0.004339608374543499,-0.013621845034292748,0.0001221651019654212,0.01457558424589882,-0.001147919907463655,-0.004961249978709666,0.01079349207644445,-0.011685569084766268,0.0005381783039690399,0.003831306397781204
2015-02-19,-0.0020998739640323313,0.03386022576781444,-0.006514674949928501,0.014966312035109902,0.008544957320100435,0.008149109981938518,-0.00381120218686864,-0.0061223966854801375,0.005856501443253955,0.006978256088799074,-0.0017519001115534826,0.013940368479128903,0.03471830912006584,-0.0006891187827591628,-0.011253495998870764,-0.0009686775589356998,0.0027088669404629903,0.034845074204363315,-0.03262763498540237
2015-02-20,0.008140898588095979,0.007990059060495889,0.0,0.012220527796125482,0.0023873181222482925,0.010405430336334858,0.005914281377593039,0.01018338980501477,-0.0072471783415631015,-0.008545900574760613,0.00582915762143137,0.009226383258830094,0.006025464526777087,0.008241497040608304,0.006892202771778746,0.007556743496119142,0.007187863358395191,0.02518669958065304,0.009296115303064805
2015-02-23,0.02666878918700394,-0.008792981482025529,0.0,-0.009217168822113446,0.002571668821743668,0.007024874277188188,0.005744743800633988,0.0006752921602500791,-0.013148471791194473,-0.012630276275719334,-0.01907037850573315,-0.007903200991624082,-0.01335532180814725,0.006590298392520242,-0.01986496185299082,-0.0133892336880601,-0.008089555506823855,-0.046044145136946664,0.0035521258840657496
2015-02-24,-0.006260327026588834,0.017904065519784552,0.016207795195103535,-0.004085748360366676,0.0521727524725956,0.0029199902237228162,-0.001213635899622775,0.0,0.00782773166520643,0.00679931818674457,0.0190703785057331,0.012544534271538723,-0.0049588997945320965,-0.0013598432305060176,-0.020267780942863266,0.006422243975587433,0.01058899719660304,-0.015700937648674383,-0.0003544363133029798
2015-02-25,-0.025905924781194672,-0.010305335101613763,-0.0032206117324838006,0.017750023321773792,-0.01620261933403386,-0.00442759577026179,-0.004937716358093686,-0.0047362852797848305,0.014408232716819158,0.015985917449385215,-0.013458379284908603,-0.008345357782433909,0.014049675994425886,-0.0022706577402937444,-0.009469580752017667,0.007238755926528239,-0.007649030512150029,-0.0017162494669841497,-0.011895187971561829
2015-02-26,0.012576758304573242,-0.007598730418170845,-0.00647250851269115,-0.001480172383095798,-0.009774881258681855,0.13719677414845904,-0.005643973819184145,0.014141456575910644,0.02112226473875518,0.021616266859748694,-0.008875848364175655,-0.0017976602797630794,0.010627218236341275,0.0015900925974089031,0.004582762758721548,0.009777907930489644,0.002706087900877773,0.01669345934649604,0.002748289161990073
2015-02-27,-0.0151423325861234,0.005604440549775252,0.009693120245174845,-0.012131520665915154,-0.0021339450505803736,-0.01269178468578526,0.0021120115486855263,-0.013463326384354463,0.005243026304772357,0.005954070223556659,-0.01195830818190038,-0.011095151595836145,-0.01807041250851576,-0.0047782894070694595,0.0016314241728697541,-0.016953406210500413,-0.0063259706509205095,-0.0187568262214745,0.0015501451696174862
2015-03-02,0.004891974836045804,0.022889492645922254,0.03164825656582022,0.014364015123052923,0.02068035707258118,0.010910695315053379,0.006646334854373152,0.022781575840401577,0.022909002766174913,0.021782538220305722,0.02406913857531066,0.024201248365731794,0.00982869743566705,0.0006844327362257926,0.018414483132250546,0.011181367612760316,0.024183552537538167,-0.030002041037217854,0.0003576439439162233
2015-03-03,0.0020899388587817605,-0.04549821442603417,-0.022048115696582268,-0.0027264055823154843,-0.013186200624802347,-0.006219690011188192,-0.0038608204182370817,-0.02176565123168434,0.0040174476655290645,0.006535083126378055,0.0011734645707608706,-0.032359452894830075,-0.0018826764921473533,-0.013768375060967668,-0.05189995436472352,-0.011602738978199603,-0.018758574628717967,0.011237539737762316,-0.0070520204515869805
2015-03-04,-0.006359572023326065,-0.009024256702981473,-0.02908125834381935,-0.004926161193133822,0.0001844126452685564,0.009160860970128472,-0.0013576119454838749,-0.00713443296309255,-0.0004707872121733755,-0.0007952252338329316,0.0005865780180163569,-0.0113120647132052,0.016199745900950555,-0.005095758368464744,-0.013236287547810097,-0.01046080690193172,0.011208616567345958,0.014328632289798915,-0.00952093988796827
2015-03-05,-0.01670919697475037,-0.003715014555508408,-0.023218268067503114,0.013263489096297565,0.007711434675646253,0.009000766536697964,0.02681658493528818,-0.0010232939767413605,0.0034125367138576803,0.00534591371006734,-0.011496261579649756,-0.0012373752313169985,0.0038246685314280346,0.001160545335313299,0.0003417010485792144,-0.00452307847699492,0.01898918570182747,-0.008981189592245054,0.0119168820640314
2015-03-06,0.0015016335269980698,-0.011229306249267094,-0.02033966450955827,-0.020159086597809534,-0.018738808816285042,-0.020738862833708575,-0.01084111104356242,-0.012708567691714754,-0.013377109627174729,-0.014779280886374705,-0.016139130805644386,-0.007456230182820588,-0.01488669609696205,-0.017550471757324083,-0.027000568773889042,-0.029358561386258124,-0.01365367950137466,-0.034222991262336,-0.011795989603549613
2015-03-09,0.004256591915446531,0.007500348344214746,0.0034188034047501876,-0.004033482888479241,0.005667838378988396,-0.006038908910781746,0.007594770995442849,0.014754201080049958,0.0020501491721366823,0.0020923876346473206,-0.014262028809030604,0.00982775058783662,-0.007149672670230722,0.011501331867222133,0.005598333449419044,-0.018872498906031487,0.0026571702994468583,-0.015594438016240424,0.0035051695935969457
2015-03-10,-0.020902999775402428,-0.02437089808126433,-0.0034188034047502353,-0.024196744784348488,-0.01662957948105877,-0.01585858487065987,-0.016866022996211587,-0.02413078939121549,-0.024630671007934795,-0.025134768323417076,-0.03166951634574586,-0.035533301075606406,-0.024079307375436815,-0.019322722379869796,-0.03732432755344514,-0.02400506096298775,0.017101556934240182,-0.002938104609135431,-0.009821117928034521
2015-03-11,-0.01839968153916136,-0.002129030399011624,-0.027779620457212675,-0.008534029363169621,0.004980336358745561,-0.003683058103546129,-0.005142853808136006,-0.01405495486323268,-0.006924702767354353,-0.0074583073647935825,0.01967855033466169,0.0039682040731161775,0.0002578620809065939,-0.0011900667318044623,0.00973138541020688,0.011722477220951518,-0.005230736413150832,0.017810238003898436,-0.01096951409293623
2015-03-12,0.017917800062823383,0.013127414288688584,-0.028573345677323933,0.021253517088100537,-0.01777983872679061,0.011644238476279784,0.0137450744555337,-0.0007079457816198595,0.007825121358891475,0.009813419074625608,-0.04848093941104936,-0.007051591836976174,0.01738073444792647,-0.023133199142757657,0.00500899767510477,0.018300719434728864,-0.009220364584017517,-0.01387723588855585,0.014884055538979757
2015-03-13,-0.006934550699918854,0.01957989126063887,-0.0036297645952370152,-0.009827987507792043,0.006467593201293415,-0.008920451101140177,-0.0010713697897646128,-0.01067996510238504,-0.014852858360606883,-0.014665884605147691,0.004211780095749322,0.012657690614267922,-0.011211711708321472,0.008738023892294859,0.02467513794693616,-0.02237549854895961,0.0013218351507282248,-0.012587386429474445,0.0
2015-03-16,0.010944113275496945,0.013522006655480881,0.0036297645952369758,0.0074469833398575465,0.021848944849581546,0.038220014674001754,0.004745118817674072,0.012802490501474324,0.013051140143923012,0.015503085473791776,-0.0032383906670773173,0.01488027643735347,0.0002561118647576348,0.0043405453461186185,-0.007338938608621056,-0.03819747308941066,0.01182489871309796,0.036530447505924324,0.016829576779456883
2015-03-17,0.01658833913710353,-0.014760403373358056,0.0036166370397949996,-0.0038374794735981962,-0.009693399351799244,-0.005946664396041252,0.00026627000484786124,-0.005314450569294062,-0.006640373945814783,-0.007201347109408879,-0.007814823866836322,-0.01145599717840227,0.016388668162350968,0.003362503850178356,-0.030267605381341576,-0.008209572017525962,0.012115634946797977,-0.0049688967921734046,-0.00807648708117288
2015-03-18,0.01119339825470921,0.006586773005233565,-0.007246401635032083,0.008620474519045398,0.0004683522252073118,0.01327384153525201,0.005980957904954409,0.0,0.01559896296357857,0.015216872054132316,0.00975940411982686,-0.019045747558258698,0.019342990685358566,0.01900268928760448,0.01791536920958429,0.010931081715437068,-0.01647917254050056,0.03024707436572859,-0.0010900937932726807
2015-03-19,-0.007579082248231491,-0.011970679999491812,-0.0036429877979378762,-0.005077608480877715,0.0029912543295244425,0.012191898809411562,0.0025146810154159545,0.003899870951824679,-0.0027022856441751212,-0.004407695951420228,-0.004868077399135663,0.018665850617551875,0.02248662313230401,-0.004953170775070675,-0.003913937722253929,0.004927497788936456,0.015187774609082098,-0.025533757903858405,-0.012313055841124588
2015-03-20,-0.012628433808043614,0.001659307557749682,0.021661476270717614,0.013967947123365439,0.027797278127091433,0.009422279708362923,0.008424370548496676,0.006349248133843394,0.0042383589702188395,0.002268163825913209,0.018372992314481456,0.0035403388179077017,0.012609084655551774,0.013854653495448543,0.022211401338869216,0.007240541759211597,0.010709275398178906,0.012343618570630861,0.020879300840353592
2015-03-23,0.010351479883865944,-0.006238448354571026,0.014184621799781118,-0.008970268052454936,0.005070780744824807,0.008590611245435658,0.002225307386269028,-0.0010555227738042615,-0.002769973382207744,0.0007431663241267141,-0.003519458184901513,-0.010148774437106116,0.007489561738661014,-0.00046615153282782466,-0.023281426783173225,-0.0077345800572273,-0.03291764255604131,0.007794746195763983,0.0008408080523524158
2015-03-24,-0.004096136349305691,-0.002924331994926688,-0.017762439790516657,-0.0027229378138794243,-0.0029851348673606616,-0.009866530205775555,0.0013719601918163865,-0.014536441233579896,0.020160150959209124,0.02129738123612848,-0.013227966611270531,0.00419889958576831,0.0103690503753496,0.0009328125867088024,-0.0021436317809558508,0.030768828919053595,-0.013744266006971392,0.010414901829068896,-0.0031258339254351675
2015-03-25,-0.026474374835145295,-0.05460200719583047,-0.059057692457194826,-0.008402162599518113,-0.053589063654413904,-0.06750804641337288,-0.013476716104844846,-0.01947417041746318,-0.020204942090545065,-0.0184184077971759,-0.02966590678858404,-0.07937639139577228,-0.028415492399572848,-0.03414314080378255,-0.05099226070902794,-0.03844529424786643,-0.06263619016830944,-0.03747727079732416,-0.021050897305066756
2015-03-26,0.006946520527269701,-0.010215652579987532,0.007575786282510921,-0.009779169500559888,-0.05450301230155669,0.0022476114739272347,-0.006840782966449234,-0.013566024033878831,-0.006490270447133681,-0.005943596866174328,0.006336396335142728,-0.022238703917002448,0.001084829350977159,-0.006047877655890593,0.003381641670145501,-0.008309472020416087,-0.003332501505982263,-0.020223661788001102,0.00698489833211701
2015-03-27,-0.00800035654581593,0.01901498651469868,0.026072214840532442,0.008700279674878311,0.027671996656583042,0.0276782564757036,0.0027285977524044666,0.001475431610850779,-0.012378969759723543,-0.010863561691111658,0.06187532658318319,0.01243127514555826,0.003487566953726614,-0.005840817046202619,0.0007499336267564874,-0.008379098307338387,0.01936361546730819,-0.028823861915902877,-0.006616166907904688
2015-03-30,0.02499906823160868,-0.00263178512734996,-0.007380100155453859,0.010816716379716264,0.012294031373054218,0.018086966077120976,0.012548410779928205,0.018985785112156227,0.006706947454719451,0.006418294405328019,-0.017018883901563055,0.00208037479957841,-0.001201280451019796,-0.00024407757308677618,0.0,0.01863091204532344,0.004200569412580182,0.02966381526583562,0.014400946754708087
2015-03-31,-0.015470594661559608,-0.009265598270454718,-0.007434971238749889,-0.00666947398762797,-0.020475788992226115,-0.027726448753403653,-0.005726748412049436,0.003274536271005662,-0.00732704435434973,-0.01154287145226116,-0.00605760502206856,-0.027383908184791538,-0.011848822312439961,-0.0073512626522752875,0.016725752995650534,-0.014012592558869896,-0.02547306414331284,-0.009490228947205274,-0.003398167660696702
2015-04-01,-0.0014477551083646924,-0.007563841568919292,0.0037243954531247596,-0.004957122812163059,-0.006853257412567031,-0.010688774059292465,-0.008351515850939175,-0.010222849750317653,-0.009976692435976793,-0.009437027281073844,-0.01482003164331544,0.0002848950080612614,-0.006712099938676153,0.001474691547206129,0.0,-0.008604452903114629,0.00381471057999819,-0.006270690148005495,-0.018901012440315845
2015-04-02,0.008574560591653733,-0.005373781288524282,0.0,0.005360142637337408,0.003978742427599301,-0.004867152138363278,0.009210068269165999,-0.0044134871127698184,-0.013041688322149077,-0.014998445842283305,0.0,0.00694966168661438,-0.0013475415580428665,-0.010616055610734514,-0.0148534854927283,0.002321250302590272,0.0023773983403873595,0.01801467764900878,0.000247287544254666
2015-04-06,0.01606899266223199,-0.004951841027998779,0.0037105757856250618,0.012785614000309035,-0.005075461051009701,0.0064577195570633865,0.005721007578033587,0.003312184981737927,0.0023033827643226274,0.004865223177923322,0.007437390217142561,0.022363345252678697,0.010731880120629622,0.03079416207830104,0.02585092128710923,0.019680356430501488,0.028552681127850026,0.06142509264600836,0.0032159547558224997
2015-04-07,-0.0105779260920842,-0.007700998456015232,0.0,-0.006999740390030553,-0.0005988101948122439,-0.0014313265055376848,-0.004732444928137842,0.006225838946878716,0.0004748775264760781,0.0016715812398324565,0.007062585262821466,-0.01644423561165435,-0.0014567418597749998,-0.0004811835664444687,-0.020626911562669065,0.002719479281202359,0.008729753502365793,0.0007382967353085246,-0.006068873493561643
2015-04-08,-0.0032591672733831693,0.017579403465121293,0.003696858297064305,0.017972639576541403,-0.001998712784114802,0.00903228413553189,0.0014485278687668573,0.005824609062012038,0.008510810778573463,0.007278004027874447,0.0015981537534128533,0.0230565754698841,-0.00048592797571585364,-0.0026526993302822145,0.009629475768288253,0.041379064715436335,0.0072925899379294,0.021513574325074822,0.0065626323475569855
2015-04-09,0.0076143375336261395,0.005792081570448955,0.00368324185838948,0.006119776472180107,0.007672984029936766,0.0033851974528165255,-0.021210546351644488,0.0028992455171817596,-0.0015335945917344792,-0.0014952756020169893,-0.0022381784947641944,0.004520572335338283,-0.0013379184457291723,0.0014478674961316725,0.025115158754137792,-0.004200514852744964,0.022897142120309046,0.01158564245693915,-0.002347768018577901
2015-04-10,0.004257866254193693,-0.000444348162861699,0.014598785447344208,-0.002323202927133299,-0.007173207735808099,-0.0031490280360759585,0.005562278191151643,0.014730438898324812,-0.001424819507912971,0.0009485085343629486,0.021846859598951777,-0.000820265345225196,-0.001583274601119483,0.00576899610238068,0.00716340544329351,0.03371421143580769,0.010156537600863704,0.003848138043136459,-0.0023531187098662907
2015-04-13,-0.001969231322454682,-0.007584090076892262,0.007220241137379365,-0.0007581425134450244,-0.002101644860951754,-0.011658928819070548,-0.004152114274791928,-0.002141946681327375,-0.0015567389194935132,0.00018235901309820472,-0.006283721335360008,-0.005487279267013717,0.011754160068161915,0.0009583963696941173,-0.005008997675104778,0.0432890608349044,-0.009269206222877822,-0.005324746976747791,-0.00447383370933741
2015-04-14,-0.004345192600856261,-0.00583831720716124,-0.040372416424427106,0.007166474179881308,0.0016018685668231693,-0.010989375668623222,0.0033494780211949706,-0.006094538245536282,-0.016418324079776274,-0.016280789387178942,-0.007592395729717096,-0.009675059363184205,0.006124928607475705,-0.002637856862741577,-0.005755481008381505,0.00845402060604767,-0.008461275870340883,-0.01112082935895186,-0.001744868797133173
2015-04-15,0.003793112203605366,0.01564217627357267,0.011173289684249525,-0.004319782926109481,-0.039064758182712975,0.015367524367826754,-0.003013564413787257,0.015697609297666434,0.0040266741934219235,0.002331536350374383,0.04167269320121489,0.005816568382620112,-0.009745550523164908,0.01454000032865524,0.016103609527811622,-0.006812175626774615,0.01200242064635564,0.0017818964701395738,-0.005128482599847368
2015-04-16,-0.004822911265690189,-0.030162057849407467,0.061060199225725906,0.006731727364913847,-0.010666172577617195,-0.0045373681498362805,-0.01323542901884307,0.012313159101322045,0.0023818746411541783,0.004573163835342581,0.001217552957932773,-0.008737434178244519,-0.004847666797507595,-0.0023692072943700838,-0.005696200219577731,0.16730811075204918,-0.006205724550198226,-0.005451990154159205,-0.006290070200274803
2015-04-17,-0.011318299508981354,-0.01798496043248064,-0.10652262053441566,-0.027522754520884297,-0.006539233992832512,-0.028159566574556507,-0.017416888886701086,-0.024063252036569338,-0.018433844503811917,-0.02003287822286324,-0.012243670292628319,-0.015865385182234234,-0.018763413753812585,-0.012890921687309456,0.00035706937525225744,0.01676106641047483,-0.012978550251514951,0.000435356518677135,-0.01731232104595797
